pageid,nodeid,userid,tag
895,76,28,3
895,76,39,1
895,76,49,1
895,76,51,2
895,76,58,1
895,76,77,3
895,77,26,2
895,77,28,3
895,77,39,1
895,77,49,1
895,77,51,2
895,77,58,1
895,77,77,3
895,78,26,2
895,78,28,3
895,78,39,1
895,78,49,1
895,78,51,2
895,78,58,1
895,78,77,2
895,79,26,2
895,79,28,3
895,79,39,1
895,79,49,1
895,79,51,2
895,79,58,1
895,79,77,3
895,80,26,2
895,80,28,3
895,80,39,1
895,80,49,1
895,80,51,2
895,80,58,1
895,80,77,3
895,81,26,2
895,81,28,3
895,81,39,1
895,81,49,1
895,81,51,2
895,81,58,1
895,81,77,3
895,82,26,2
895,82,28,3
895,82,39,1
895,82,49,1
895,82,51,2
895,82,58,1
895,82,77,2
895,83,26,2
895,83,28,3
895,83,39,1
895,83,49,1
895,83,51,2
895,83,58,1
895,83,77,3
895,84,26,2
895,84,28,3
895,84,39,1
895,84,49,1
895,84,51,2
895,84,58,1
895,84,77,3
895,85,26,2
895,85,28,3
895,85,39,1
895,85,49,1
895,85,51,2
895,85,58,1
895,85,77,3
895,86,26,2
895,86,28,3
895,86,39,1
895,86,49,1
895,86,51,2
895,86,58,1
895,86,77,2
895,87,26,2
895,87,28,3
895,87,39,1
895,87,49,1
895,87,51,2
895,87,58,1
895,87,77,3
895,88,26,2
895,88,28,3
895,88,39,1
895,88,49,1
895,88,51,2
895,88,58,1
895,88,77,3
895,89,26,2
895,89,28,3
895,89,39,1
895,89,49,1
895,89,51,2
895,89,58,1
895,89,77,3
895,90,26,2
895,90,28,3
895,90,39,1
895,90,49,1
895,90,51,2
895,90,58,1
895,90,77,2
895,91,26,2
895,91,28,3
895,91,39,1
895,91,49,1
895,91,51,2
895,91,58,1
895,91,77,3
895,92,26,2
895,92,28,3
895,92,39,1
895,92,49,1
895,92,51,2
895,92,58,1
895,92,77,3
895,93,26,2
895,93,28,3
895,93,39,1
895,93,49,1
895,93,51,2
895,93,58,1
895,93,77,3
895,94,26,2
895,94,28,3
895,94,39,1
895,94,49,1
895,94,51,2
895,94,58,1
895,94,77,2
895,95,26,2
895,95,28,3
895,95,39,1
895,95,49,1
895,95,51,2
895,95,58,1
895,95,77,3
895,96,26,2
895,96,28,3
895,96,39,1
895,96,49,1
895,96,51,2
895,96,58,1
895,96,77,2
895,97,26,2
895,97,28,3
895,97,39,1
895,97,49,1
895,97,51,2
895,97,58,1
895,97,77,3
895,98,26,1
895,98,28,1
895,98,39,1
895,98,49,1
895,98,51,1
895,98,58,1
895,98,77,1
895,99,26,1
895,99,28,1
895,99,39,1
895,99,49,1
895,99,51,1
895,99,58,1
895,99,77,1
895,100,26,1
895,100,28,1
895,100,39,1
895,100,49,1
895,100,51,1
895,100,58,1
895,100,77,1
895,101,26,1
895,101,28,1
895,101,39,1
895,101,49,1
895,101,51,1
895,101,58,1
895,101,77,1
895,102,26,1
895,102,28,1
895,102,39,1
895,102,49,1
895,102,51,1
895,102,58,1
895,102,77,1
895,103,26,1
895,103,28,1
895,103,39,1
895,103,49,1
895,103,51,1
895,103,58,1
895,103,77,1
895,104,26,1
895,104,28,1
895,104,39,1
895,104,49,1
895,104,51,1
895,104,58,1
895,104,77,1
895,105,26,1
895,105,28,1
895,105,39,1
895,105,49,1
895,105,51,1
895,105,58,1
895,105,77,1
895,106,26,1
895,106,28,1
895,106,39,1
895,106,49,1
895,106,51,1
895,106,58,1
895,106,77,1
895,107,26,1
895,107,28,1
895,107,39,1
895,107,49,1
895,107,51,1
895,107,58,1
895,107,77,1
895,108,26,1
895,108,28,1
895,108,39,1
895,108,49,1
895,108,51,1
895,108,58,1
895,108,77,1
895,109,26,1
895,109,28,1
895,109,39,1
895,109,49,1
895,109,51,1
895,109,58,1
895,109,77,1
895,110,26,1
895,110,28,1
895,110,39,1
895,110,49,1
895,110,51,1
895,110,58,1
895,110,77,1
895,111,26,1
895,111,28,1
895,111,39,1
895,111,49,1
895,111,51,1
895,111,58,1
895,111,77,1
895,112,26,1
895,112,28,1
895,112,39,1
895,112,49,1
895,112,51,1
895,112,58,1
895,112,77,1
895,113,26,1
895,113,28,1
895,113,39,1
895,113,49,1
895,113,51,1
895,113,58,1
895,113,77,1
895,114,26,1
895,114,28,1
895,114,39,1
895,114,49,1
895,114,51,1
895,114,58,1
895,114,77,1
895,115,26,1
895,115,28,1
895,115,39,1
895,115,49,1
895,115,51,1
895,115,58,1
895,115,77,1
895,116,26,1
895,116,28,1
895,116,39,1
895,116,49,1
895,116,51,1
895,116,58,1
895,116,77,1
895,117,26,1
895,117,28,1
895,117,39,1
895,117,49,1
895,117,51,1
895,117,58,1
895,117,77,1
895,118,26,1
895,118,28,1
895,118,39,1
895,118,49,1
895,118,51,1
895,118,58,1
895,118,77,1
895,119,26,1
895,119,28,1
895,119,39,1
895,119,49,1
895,119,51,1
895,119,58,1
895,119,77,1
895,120,26,1
895,120,28,1
895,120,39,1
895,120,49,1
895,120,51,1
895,120,58,1
895,120,77,1
832,1,60,2
832,1,61,2
832,1,67,2
832,1,70,2
832,1,76,2
832,2,60,1
832,2,61,2
832,2,67,1
832,2,70,1
832,2,76,1
832,3,60,1
832,3,61,2
832,3,67,1
832,3,70,1
832,3,76,1
832,4,60,1
832,4,61,2
832,4,67,1
832,4,70,1
832,4,76,1
832,5,60,1
832,5,61,2
832,5,67,1
832,5,70,1
832,5,76,1
832,6,60,1
832,6,61,2
832,6,67,1
832,6,70,1
832,6,76,1
832,7,60,1
832,7,61,2
832,7,67,1
832,7,70,1
832,7,76,1
832,8,60,1
832,8,61,2
832,8,67,1
832,8,70,1
832,8,76,1
832,9,60,1
832,9,61,2
832,9,67,1
832,9,70,1
832,9,76,1
832,10,60,1
832,10,61,2
832,10,67,1
832,10,70,1
832,10,76,1
832,11,60,1
832,11,61,2
832,11,67,2
832,11,70,1
832,11,76,2
832,12,60,1
832,12,61,2
832,12,67,2
832,12,70,1
832,12,76,2
832,13,60,1
832,13,61,2
832,13,67,1
832,13,70,1
832,13,76,1
832,14,60,1
832,14,61,2
832,14,67,1
832,14,70,1
832,14,76,1
832,15,60,1
832,15,61,2
832,15,67,1
832,15,70,1
832,15,76,1
832,16,60,1
832,16,61,2
832,16,67,1
832,16,70,1
832,16,76,1
832,17,60,1
832,17,61,2
832,17,67,1
832,17,70,1
832,17,76,1
832,18,60,1
832,18,61,2
832,18,67,3
832,18,70,1
832,18,76,1
832,19,60,1
832,19,61,2
832,19,67,1
832,19,70,1
832,19,76,1
832,20,60,1
832,20,61,2
832,20,67,1
832,20,70,1
832,20,76,1
832,21,60,1
832,21,61,2
832,21,67,1
832,21,70,1
832,21,76,1
832,22,60,1
832,22,61,2
832,22,67,1
832,22,70,1
832,22,76,1
832,23,60,1
832,23,61,2
832,23,67,1
832,23,70,1
832,23,76,1
832,24,60,1
832,24,61,2
832,24,67,1
832,24,70,1
832,24,76,1
832,25,60,1
832,25,61,2
832,25,67,1
832,25,70,1
832,25,76,1
832,26,60,1
832,26,61,2
832,26,67,1
832,26,70,1
832,26,76,1
832,27,60,1
832,27,61,2
832,27,67,1
832,27,70,1
832,27,76,1
832,28,60,1
832,28,61,2
832,28,67,1
832,28,70,1
832,28,76,1
832,29,60,1
832,29,61,2
832,29,67,1
832,29,70,1
832,29,76,1
832,30,60,1
832,30,61,2
832,30,67,1
832,30,70,1
832,30,76,1
832,31,60,1
832,31,61,2
832,31,67,1
832,31,70,1
832,31,76,1
832,32,60,1
832,32,61,2
832,32,67,1
832,32,70,1
832,32,76,1
832,33,60,1
832,33,61,2
832,33,67,1
832,33,70,1
832,33,76,1
832,34,60,1
832,34,61,2
832,34,67,1
832,34,70,1
832,34,76,1
832,35,60,1
832,35,61,2
832,35,67,2
832,35,70,1
832,35,76,1
832,36,60,1
832,36,61,2
832,36,67,2
832,36,70,1
832,36,76,1
832,37,60,1
832,37,61,2
832,37,67,2
832,37,70,1
832,37,76,1
832,38,60,1
832,38,61,2
832,38,67,2
832,38,70,1
832,38,76,1
832,39,60,1
832,39,61,2
832,39,67,2
832,39,70,1
832,39,76,1
832,40,60,1
832,40,61,2
832,40,67,1
832,40,70,1
832,40,76,1
832,41,60,3
832,41,61,2
832,41,67,3
832,41,70,3
832,41,76,3
832,42,60,3
832,42,61,2
832,42,67,3
832,42,70,3
832,42,76,3
832,43,60,1
832,43,61,2
832,43,67,1
832,43,70,1
832,43,76,2
832,44,60,1
832,44,61,2
832,44,67,2
832,44,70,1
832,44,76,1
832,45,60,1
832,45,61,2
832,45,67,2
832,45,70,1
832,45,76,1
832,46,60,1
832,46,61,2
832,46,67,1
832,46,70,1
832,46,76,1
832,47,60,1
832,47,61,2
832,47,67,1
832,47,70,1
832,47,76,1
832,48,60,1
832,48,61,2
832,48,67,2
832,48,70,1
832,48,76,1
832,49,60,1
832,49,61,2
832,49,67,2
832,49,70,1
832,49,76,1
832,50,60,1
832,50,61,2
832,50,67,2
832,50,70,1
832,50,76,1
832,51,60,1
832,51,61,2
832,51,67,2
832,51,70,1
832,51,76,1
832,52,60,1
832,52,61,2
832,52,67,2
832,52,70,1
832,52,76,1
832,53,60,1
832,53,61,2
832,53,67,1
832,53,70,1
832,53,76,1
832,54,60,3
832,54,61,2
832,54,67,3
832,54,70,3
832,54,76,3
832,55,60,1
832,55,61,2
832,55,67,3
832,55,70,1
832,55,76,1
832,56,60,1
832,56,61,2
832,56,67,2
832,56,70,1
832,56,76,1
832,57,60,1
832,57,61,2
832,57,67,1
832,57,70,1
832,57,76,1
832,58,60,1
832,58,61,2
832,58,67,1
832,58,70,1
832,58,76,1
832,59,60,1
832,59,61,2
832,59,67,2
832,59,70,1
832,59,76,1
832,60,60,1
832,60,61,2
832,60,67,2
832,60,70,1
832,60,76,1
832,61,60,1
832,61,61,2
832,61,67,2
832,61,70,1
832,61,76,1
832,62,60,1
832,62,61,2
832,62,67,2
832,62,70,1
832,62,76,1
832,63,60,1
832,63,61,2
832,63,67,1
832,63,70,1
832,63,76,1
832,64,60,3
832,64,61,2
832,64,67,3
832,64,70,3
832,64,76,3
832,65,60,3
832,65,61,2
832,65,67,3
832,65,70,3
832,65,76,3
832,66,60,3
832,66,61,2
832,66,67,3
832,66,70,3
832,66,76,3
832,67,60,3
832,67,61,2
832,67,67,3
832,67,70,3
832,67,76,3
832,68,60,3
832,68,61,2
832,68,67,3
832,68,70,3
832,68,76,3
832,69,60,1
832,69,61,2
832,69,67,2
832,69,70,1
832,69,76,1
832,70,60,1
832,70,61,2
832,70,67,1
832,70,70,1
832,70,76,1
832,71,60,1
832,71,61,2
832,71,67,1
832,71,70,1
832,71,76,1
832,72,60,1
832,72,61,2
832,72,67,2
832,72,70,1
832,72,76,1
832,73,60,1
832,73,61,2
832,73,67,2
832,73,70,1
832,73,76,1
832,74,60,1
832,74,61,2
832,74,67,2
832,74,70,1
832,74,76,1
832,75,60,1
832,75,61,2
832,75,67,2
832,75,70,1
832,75,76,1
832,76,60,1
832,76,61,2
832,76,67,1
832,76,70,1
832,76,76,1
832,77,60,3
832,77,61,2
832,77,67,3
832,77,70,3
832,77,76,3
832,78,60,1
832,78,61,2
832,78,67,1
832,78,70,1
832,78,76,2
832,79,60,1
832,79,61,2
832,79,67,1
832,79,70,1
832,79,76,1
832,80,60,1
832,80,61,2
832,80,67,1
832,80,70,1
832,80,76,2
832,81,60,1
832,81,61,2
832,81,67,1
832,81,70,1
832,81,76,1
832,82,60,1
832,82,61,2
832,82,67,1
832,82,70,1
832,82,76,2
832,83,60,1
832,83,61,2
832,83,67,1
832,83,70,1
832,83,76,1
832,84,60,1
832,84,61,2
832,84,67,2
832,84,70,1
832,84,76,1
832,85,60,1
832,85,61,2
832,85,67,1
832,85,70,1
832,85,76,1
832,86,60,1
832,86,61,2
832,86,67,1
832,86,70,1
832,86,76,1
832,87,60,1
832,87,61,2
832,87,67,2
832,87,70,1
832,87,76,1
832,88,60,1
832,88,61,2
832,88,67,2
832,88,70,1
832,88,76,1
832,89,60,1
832,89,61,2
832,89,67,2
832,89,70,1
832,89,76,1
832,90,60,1
832,90,61,2
832,90,67,2
832,90,70,1
832,90,76,1
832,91,60,1
832,91,61,2
832,91,67,2
832,91,70,1
832,91,76,1
832,92,60,1
832,92,61,2
832,92,67,1
832,92,70,1
832,92,76,1
832,93,60,3
832,93,61,2
832,93,67,3
832,93,70,3
832,93,76,3
832,94,60,1
832,94,61,2
832,94,67,1
832,94,70,1
832,94,76,1
832,95,60,1
832,95,61,2
832,95,67,3
832,95,70,1
832,95,76,1
832,96,60,1
832,96,61,2
832,96,67,2
832,96,70,1
832,96,76,1
832,97,60,1
832,97,61,2
832,97,67,1
832,97,70,1
832,97,76,1
832,98,60,1
832,98,61,2
832,98,67,1
832,98,70,1
832,98,76,1
832,99,60,1
832,99,61,2
832,99,67,2
832,99,70,1
832,99,76,1
832,100,60,1
832,100,61,2
832,100,67,2
832,100,70,1
832,100,76,1
832,101,60,1
832,101,61,2
832,101,67,2
832,101,70,1
832,101,76,1
832,102,60,1
832,102,61,2
832,102,67,2
832,102,70,1
832,102,76,1
832,103,60,1
832,103,61,2
832,103,67,1
832,103,70,1
832,103,76,1
832,104,60,1
832,104,61,2
832,104,67,1
832,104,70,3
832,104,76,1
832,105,60,3
832,105,61,2
832,105,67,3
832,105,70,3
832,105,76,3
832,106,60,1
832,106,61,2
832,106,67,2
832,106,70,1
832,106,76,1
832,107,60,1
832,107,61,2
832,107,67,1
832,107,70,1
832,107,76,1
832,108,60,1
832,108,61,2
832,108,67,1
832,108,70,1
832,108,76,1
832,109,60,1
832,109,61,2
832,109,67,2
832,109,70,1
832,109,76,1
832,110,60,1
832,110,61,2
832,110,67,2
832,110,70,1
832,110,76,1
832,111,60,1
832,111,61,2
832,111,67,2
832,111,70,1
832,111,76,1
832,112,60,1
832,112,61,2
832,112,67,2
832,112,70,1
832,112,76,1
832,113,60,1
832,113,61,2
832,113,67,1
832,113,70,1
832,113,76,1
832,114,60,3
832,114,61,2
832,114,67,3
832,114,70,3
832,114,76,3
832,115,60,1
832,115,61,2
832,115,67,1
832,115,70,1
832,115,76,1
832,116,60,1
832,116,61,2
832,116,67,3
832,116,70,1
832,116,76,1
832,117,60,1
832,117,61,2
832,117,67,2
832,117,70,1
832,117,76,1
832,118,60,1
832,118,61,2
832,118,67,1
832,118,70,1
832,118,76,1
832,119,60,1
832,119,61,2
832,119,67,1
832,119,70,1
832,119,76,1
832,120,60,1
832,120,61,2
832,120,67,2
832,120,70,1
832,120,76,1
832,121,60,1
832,121,61,2
832,121,67,2
832,121,70,1
832,121,76,1
832,122,60,1
832,122,61,2
832,122,67,2
832,122,70,1
832,122,76,1
832,123,60,1
832,123,61,2
832,123,67,2
832,123,70,1
832,123,76,1
832,124,60,1
832,124,61,2
832,124,67,2
832,124,70,1
832,124,76,1
832,125,60,1
832,125,61,2
832,125,67,1
832,125,70,1
832,125,76,1
832,126,60,3
832,126,61,2
832,126,67,3
832,126,70,3
832,126,76,3
832,127,60,3
832,127,61,2
832,127,67,3
832,127,70,3
832,127,76,3
832,128,60,3
832,128,61,2
832,128,67,3
832,128,70,3
832,128,76,3
832,129,60,3
832,129,61,2
832,129,67,3
832,129,70,3
832,129,76,3
832,130,60,1
832,130,61,2
832,130,67,2
832,130,70,1
832,130,76,1
832,131,60,1
832,131,61,2
832,131,67,2
832,131,70,1
832,131,76,1
832,132,60,1
832,132,61,2
832,132,67,1
832,132,70,1
832,132,76,1
832,133,60,1
832,133,61,2
832,133,67,1
832,133,70,1
832,133,76,1
832,134,60,1
832,134,61,2
832,134,67,2
832,134,70,1
832,134,76,1
832,135,60,1
832,135,61,2
832,135,67,2
832,135,70,1
832,135,76,1
832,136,60,1
832,136,61,2
832,136,67,2
832,136,70,1
832,136,76,1
832,137,60,1
832,137,61,2
832,137,67,2
832,137,70,1
832,137,76,1
832,138,60,1
832,138,61,2
832,138,67,2
832,138,70,1
832,138,76,1
832,139,60,1
832,139,61,2
832,139,67,1
832,139,70,1
832,139,76,1
832,140,60,3
832,140,61,2
832,140,67,3
832,140,70,3
832,140,76,3
832,141,60,3
832,141,61,2
832,141,67,3
832,141,70,3
832,141,76,3
832,142,60,1
832,142,61,2
832,142,67,3
832,142,70,1
832,142,76,1
832,143,60,1
832,143,61,2
832,143,67,2
832,143,70,1
832,143,76,1
832,144,60,1
832,144,61,2
832,144,67,1
832,144,70,1
832,144,76,1
832,145,60,1
832,145,61,2
832,145,67,1
832,145,70,1
832,145,76,1
832,146,60,1
832,146,61,2
832,146,67,2
832,146,70,1
832,146,76,1
832,147,60,1
832,147,61,2
832,147,67,2
832,147,70,1
832,147,76,1
832,148,60,1
832,148,61,2
832,148,67,2
832,148,70,1
832,148,76,1
832,149,60,1
832,149,61,2
832,149,67,2
832,149,70,1
832,149,76,1
832,150,60,1
832,150,61,2
832,150,67,1
832,150,70,1
832,150,76,1
832,151,60,3
832,151,61,2
832,151,67,3
832,151,70,3
832,151,76,3
832,152,60,3
832,152,61,2
832,152,67,3
832,152,70,3
832,152,76,3
832,153,60,3
832,153,61,2
832,153,67,3
832,153,70,3
832,153,76,3
832,154,60,1
832,154,61,2
832,154,67,3
832,154,70,3
832,154,76,3
832,155,60,3
832,155,61,2
832,155,67,3
832,155,70,3
832,155,76,3
832,156,60,3
832,156,61,2
832,156,67,3
832,156,70,3
832,156,76,3
832,157,60,1
832,157,61,2
832,157,67,2
832,157,70,1
832,157,76,1
832,158,60,1
832,158,61,2
832,158,67,1
832,158,70,1
832,158,76,1
832,159,60,1
832,159,61,2
832,159,67,1
832,159,70,1
832,159,76,1
832,160,60,1
832,160,61,2
832,160,67,2
832,160,70,1
832,160,76,1
832,161,60,1
832,161,61,2
832,161,67,2
832,161,70,1
832,161,76,1
832,162,60,1
832,162,61,2
832,162,67,2
832,162,70,1
832,162,76,1
832,163,60,1
832,163,61,2
832,163,67,2
832,163,70,1
832,163,76,1
832,164,60,1
832,164,61,2
832,164,67,1
832,164,70,1
832,164,76,1
832,165,60,3
832,165,61,2
832,165,67,3
832,165,70,1
832,165,76,3
832,166,60,1
832,166,61,2
832,166,67,2
832,166,70,1
832,166,76,1
832,167,60,1
832,167,61,2
832,167,67,1
832,167,70,1
832,167,76,1
832,168,60,1
832,168,61,2
832,168,67,1
832,168,70,1
832,168,76,1
832,169,60,1
832,169,61,2
832,169,67,2
832,169,70,1
832,169,76,1
832,170,60,1
832,170,61,2
832,170,67,2
832,170,70,1
832,170,76,1
832,171,60,1
832,171,61,2
832,171,67,2
832,171,70,1
832,171,76,1
832,172,60,1
832,172,61,2
832,172,67,2
832,172,70,1
832,172,76,1
832,173,60,1
832,173,61,2
832,173,67,2
832,173,70,1
832,173,76,1
832,174,60,1
832,174,61,2
832,174,67,1
832,174,70,1
832,174,76,1
832,175,60,3
832,175,61,2
832,175,67,3
832,175,70,1
832,175,76,3
832,176,60,1
832,176,61,2
832,176,67,1
832,176,70,1
832,176,76,1
832,177,60,1
832,177,61,2
832,177,67,2
832,177,70,1
832,177,76,1
832,178,60,1
832,178,61,2
832,178,67,1
832,178,70,1
832,178,76,1
832,179,60,1
832,179,61,2
832,179,67,1
832,179,70,1
832,179,76,1
832,180,60,1
832,180,61,2
832,180,67,2
832,180,70,1
832,180,76,1
832,181,60,1
832,181,61,2
832,181,67,2
832,181,70,1
832,181,76,1
832,182,60,1
832,182,61,2
832,182,67,2
832,182,70,1
832,182,76,1
832,183,60,1
832,183,61,2
832,183,67,2
832,183,70,1
832,183,76,1
832,184,60,1
832,184,61,2
832,184,67,1
832,184,70,1
832,184,76,1
832,185,60,3
832,185,61,2
832,185,67,3
832,185,70,1
832,185,76,3
832,186,60,1
832,186,61,2
832,186,67,2
832,186,70,1
832,186,76,1
832,187,60,1
832,187,61,2
832,187,67,1
832,187,70,1
832,187,76,1
832,188,60,1
832,188,61,2
832,188,67,1
832,188,70,1
832,188,76,1
832,189,60,1
832,189,61,2
832,189,67,2
832,189,70,1
832,189,76,1
832,190,60,1
832,190,61,2
832,190,67,2
832,190,70,1
832,190,76,1
832,191,60,1
832,191,61,2
832,191,67,2
832,191,70,1
832,191,76,1
832,192,60,1
832,192,61,2
832,192,67,2
832,192,70,1
832,192,76,1
832,193,60,1
832,193,61,2
832,193,67,2
832,193,70,1
832,193,76,1
832,194,60,1
832,194,61,2
832,194,67,1
832,194,70,1
832,194,76,1
832,195,60,2
832,195,61,2
832,195,67,2
832,195,70,1
832,195,76,1
832,196,60,2
832,196,61,2
832,196,67,3
832,196,70,1
832,196,76,2
832,197,60,3
832,197,61,2
832,197,67,3
832,197,70,1
832,197,76,3
832,198,60,3
832,198,61,2
832,198,67,3
832,198,70,1
832,198,76,3
832,199,60,3
832,199,61,2
832,199,67,3
832,199,70,1
832,199,76,3
832,200,60,1
832,200,61,2
832,200,67,2
832,200,70,1
832,200,76,1
832,201,60,1
832,201,61,2
832,201,67,1
832,201,70,1
832,201,76,1
832,202,60,1
832,202,61,2
832,202,67,1
832,202,70,1
832,202,76,1
832,203,60,1
832,203,61,2
832,203,67,1
832,203,70,1
832,203,76,1
832,204,60,1
832,204,61,2
832,204,67,1
832,204,70,1
832,204,76,1
832,205,60,1
832,205,61,2
832,205,67,1
832,205,70,1
832,205,76,1
832,206,60,1
832,206,61,2
832,206,67,1
832,206,70,1
832,206,76,1
832,207,60,1
832,207,61,2
832,207,67,1
832,207,70,1
832,207,76,1
832,208,60,1
832,208,61,2
832,208,67,1
832,208,70,1
832,208,76,1
832,209,60,1
832,209,61,2
832,209,67,1
832,209,70,1
832,209,76,1
832,210,60,1
832,210,61,2
832,210,67,2
832,210,70,1
832,210,76,1
832,211,60,1
832,211,61,2
832,211,67,2
832,211,70,1
832,211,76,1
832,212,60,1
832,212,61,2
832,212,67,2
832,212,70,1
832,212,76,1
832,213,60,1
832,213,61,2
832,213,67,2
832,213,70,1
832,213,76,1
832,214,60,1
832,214,61,2
832,214,67,2
832,214,70,1
832,214,76,1
832,215,60,1
832,215,61,2
832,215,67,1
832,215,70,1
832,215,76,1
832,216,60,3
832,216,61,2
832,216,67,3
832,216,70,1
832,216,76,2
832,217,60,3
832,217,61,2
832,217,67,3
832,217,70,1
832,217,76,2
832,218,60,1
832,218,61,2
832,218,67,2
832,218,70,1
832,218,76,1
832,219,60,1
832,219,61,2
832,219,67,3
832,219,70,1
832,219,76,1
832,220,60,1
832,220,61,2
832,220,67,3
832,220,70,1
832,220,76,1
832,221,60,1
832,221,61,2
832,221,67,3
832,221,70,1
832,221,76,1
832,222,60,1
832,222,61,2
832,222,67,2
832,222,70,1
832,222,76,1
832,223,60,1
832,223,61,2
832,223,67,1
832,223,70,1
832,223,76,1
832,224,60,1
832,224,61,2
832,224,67,1
832,224,70,1
832,224,76,1
832,225,60,1
832,225,61,2
832,225,67,2
832,225,70,1
832,225,76,1
832,226,60,1
832,226,61,2
832,226,67,2
832,226,70,1
832,226,76,1
832,227,60,1
832,227,61,2
832,227,67,2
832,227,70,1
832,227,76,1
832,228,60,1
832,228,61,2
832,228,67,2
832,228,70,1
832,228,76,1
832,229,60,1
832,229,61,2
832,229,67,2
832,229,70,1
832,229,76,1
832,230,60,1
832,230,61,2
832,230,67,1
832,230,70,1
832,230,76,1
832,231,60,2
832,231,61,2
832,231,67,1
832,231,70,1
832,231,76,2
832,232,60,1
832,232,61,2
832,232,67,2
832,232,70,1
832,232,76,1
832,233,60,1
832,233,61,2
832,233,67,1
832,233,70,1
832,233,76,1
832,234,60,1
832,234,61,2
832,234,67,1
832,234,70,1
832,234,76,1
832,235,60,1
832,235,61,2
832,235,67,2
832,235,70,1
832,235,76,1
832,236,60,1
832,236,61,2
832,236,67,2
832,236,70,1
832,236,76,1
832,237,60,1
832,237,61,2
832,237,67,2
832,237,70,1
832,237,76,1
832,238,60,1
832,238,61,2
832,238,67,2
832,238,70,1
832,238,76,1
832,239,60,1
832,239,61,2
832,239,67,2
832,239,70,1
832,239,76,1
832,240,60,1
832,240,61,2
832,240,67,1
832,240,70,1
832,240,76,1
832,241,60,3
832,241,61,2
832,241,67,3
832,241,70,3
832,241,76,3
832,242,60,3
832,242,61,2
832,242,67,3
832,242,70,3
832,242,76,3
832,243,60,3
832,243,61,2
832,243,67,3
832,243,70,3
832,243,76,3
832,244,60,1
832,244,61,2
832,244,67,1
832,244,70,1
832,244,76,1
832,245,60,1
832,245,61,2
832,245,67,2
832,245,70,1
832,245,76,1
832,246,60,1
832,246,61,2
832,246,67,1
832,246,70,1
832,246,76,1
832,247,60,1
832,247,61,2
832,247,67,1
832,247,70,1
832,247,76,1
832,248,60,1
832,248,61,2
832,248,67,2
832,248,70,1
832,248,76,1
832,249,60,1
832,249,61,2
832,249,67,2
832,249,70,1
832,249,76,1
832,250,60,1
832,250,61,2
832,250,67,2
832,250,70,1
832,250,76,1
832,251,60,1
832,251,61,2
832,251,67,2
832,251,70,1
832,251,76,1
832,252,60,1
832,252,61,2
832,252,67,2
832,252,70,1
832,252,76,1
832,253,60,1
832,253,61,2
832,253,67,1
832,253,70,1
832,253,76,1
832,254,60,3
832,254,61,2
832,254,67,3
832,254,70,1
832,254,76,3
832,255,60,1
832,255,61,2
832,255,67,1
832,255,70,1
832,255,76,2
832,256,60,1
832,256,61,2
832,256,67,2
832,256,70,1
832,256,76,1
832,257,60,1
832,257,61,2
832,257,67,2
832,257,70,1
832,257,76,1
832,258,60,1
832,258,61,2
832,258,67,1
832,258,70,1
832,258,76,1
832,259,60,1
832,259,61,2
832,259,67,1
832,259,70,1
832,259,76,1
832,260,60,1
832,260,61,2
832,260,67,2
832,260,70,1
832,260,76,1
832,261,60,1
832,261,61,2
832,261,67,2
832,261,70,1
832,261,76,1
832,262,60,1
832,262,61,2
832,262,67,2
832,262,70,1
832,262,76,1
832,263,60,1
832,263,61,2
832,263,67,2
832,263,70,1
832,263,76,1
832,264,60,1
832,264,61,2
832,264,67,2
832,264,70,1
832,264,76,1
832,265,60,1
832,265,61,2
832,265,67,1
832,265,70,1
832,265,76,1
832,266,60,3
832,266,61,2
832,266,67,3
832,266,70,3
832,266,76,3
832,267,60,1
832,267,61,2
832,267,67,2
832,267,70,1
832,267,76,1
832,268,60,1
832,268,61,2
832,268,67,1
832,268,70,1
832,268,76,1
832,269,60,1
832,269,61,2
832,269,67,1
832,269,70,1
832,269,76,1
832,270,60,1
832,270,61,2
832,270,67,2
832,270,70,1
832,270,76,1
832,271,60,1
832,271,61,2
832,271,67,1
832,271,70,1
832,271,76,1
832,272,60,1
832,272,61,2
832,272,67,1
832,272,70,1
832,272,76,1
832,273,60,1
832,273,61,2
832,273,67,2
832,273,70,1
832,273,76,1
832,274,60,1
832,274,61,2
832,274,67,2
832,274,70,1
832,274,76,1
832,275,60,1
832,275,61,2
832,275,67,2
832,275,70,1
832,275,76,1
832,276,60,1
832,276,61,2
832,276,67,2
832,276,70,1
832,276,76,1
832,277,60,1
832,277,61,2
832,277,67,1
832,277,70,1
832,277,76,1
832,278,60,3
832,278,61,2
832,278,67,3
832,278,70,3
832,278,76,3
832,279,60,3
832,279,61,2
832,279,67,3
832,279,70,3
832,279,76,3
832,280,60,3
832,280,61,2
832,280,67,3
832,280,70,3
832,280,76,3
832,281,60,3
832,281,61,2
832,281,67,3
832,281,70,3
832,281,76,3
832,282,60,1
832,282,61,2
832,282,67,2
832,282,70,1
832,282,76,1
832,283,60,1
832,283,61,2
832,283,67,1
832,283,70,1
832,283,76,1
832,284,60,1
832,284,61,2
832,284,67,1
832,284,70,1
832,284,76,1
832,285,60,1
832,285,61,2
832,285,67,1
832,285,70,1
832,285,76,1
832,286,60,1
832,286,61,2
832,286,67,1
832,286,70,1
832,286,76,1
832,287,60,1
832,287,61,2
832,287,67,1
832,287,70,1
